contigname	ERR011347_ERR011347
k79_38823	3.47458
k79_75232	3.82237
k79_62824	3.71564
k79_87113	7.08741
k79_87114	3.74468
k79_75233	8.2568
k79_75234	4.37356
k79_14238	8.95238
k79_75235	16.8372
k79_14239	5.09877
k79_62825	11.3872
k79_14240	5.69751
k79_38824	57.1489
k79_75236	3.16026
k79_75237	11.8495
k79_38825	2.94748
k79_14241	9.0
k79_87115	3.83808
k79_38826	6.44817
k79_14242	4.68608
k79_75238	8.35294
k79_62826	4.23016
k79_38827	3.20809
k79_50548	4.85393
k79_14243	15.3468
k79_87116	13.7281
k79_62827	8.68831
k79_38828	2.99517
k79_14244	3.15432
k79_50549	3.20362
k79_62828	10.5872
k79_87117	3.71463
k79_50550	4.11654
k79_62829	3.34426
k79_14245	7.87389
k79_62830	5.19101
k79_87118	7.15714
k79_14246	5.92857
k79_14247	3.8587
k79_62831	3.79186
k79_14248	3.04485
k79_1899	16.5044
k79_14249	3.04889
k79_75239	3.19565
k79_1900	4.11806
k79_14250	6.44118
k79_38829	8.66651
k79_1901	2.51327
k79_14251	7.80198
k79_26232	19.8046
k79_75240	5.19414
k79_38830	3.65924
k79_26233	5.21127
k79_75241	4.45082
k79_1902	8.83333
k79_38831	4.33544
k79_38832	8.95455
k79_26234	5.1928
k79_75242	7.46787
k79_38833	4.18788
k79_1903	3.87675
k79_75243	10.2245
k79_14252	9.11217
k79_38834	5.35
k79_1904	4.57353
k79_75244	9.08108
k79_26235	5.55628
k79_14253	5.91633
k79_75245	3.46875
k79_1905	5.12558
k79_38835	4.87023
k79_75246	3.05344
k79_26236	4.60405
k79_75247	3.46875
k79_62832	14.7665
k79_26237	5.20611
k79_50551	53.076
k79_62833	8.70543
k79_26238	5.10625
k79_1906	7.18182
k79_62834	3.9359
k79_50552	7.07849
k79_75248	6.64859
k79_1907	3.6069
k79_26239	7.5448
k79_1908	14.881
k79_62835	8.58788
k79_50553	9.09459
k79_1909	7.47778
k79_26240	3.24219
k79_50554	14.0274
k79_26241	3.93333
k79_75249	6.208
k79_14254	16.0847
k79_75250	4.54483
k79_1910	7.64017
k79_14255	5.4186
k79_50555	8.12595
k79_1911	5.3004
k79_14256	9.61074
k79_75251	5.93716
k79_1912	9.35955
k79_26242	7.13208
k79_75252	15.7885
k79_62836	10.4038
k79_1913	5.49735
k79_26243	6.49735
k79_62837	4.7861
k79_26244	7.77344
k79_1914	4.21739
k79_75253	7.17978
k79_26245	1.82105
k79_50556	8.63929
k79_26246	7.62698
k79_50557	4.30275
k79_50558	11.5366
k79_62838	6.54226
k79_26247	4.32906
k79_1915	15.0926
k79_26248	2.42105
k79_62839	2.59412
k79_75254	10.9382
k79_1916	7.19811
k79_62840	7.76087
k79_50559	5.11795
k79_26249	3.82775
k79_75255	4.02381
k79_1917	6.32967
k79_75256	5.89815
k79_26250	5.30657
k79_14257	6.11886
k79_1918	4.6413
k79_62841	7.25686
k79_14258	2.39286
k79_75257	3.37198
k79_1919	5.05469
k79_50560	11.2601
k79_62842	9.51493
k79_87119	27.0035
k79_75258	5.55882
k79_50561	6.0219
k79_1920	15.4745
k79_75259	3.91096
k79_14259	4.42713
k79_62843	5.71937
k79_87120	6.50916
k79_1921	9.08257
k79_50562	10.9463
k79_87121	2.70874
k79_62844	10.4571
k79_14260	2.92228
k79_50563	4.7549
k79_75260	9.9244
k79_14261	3.0
k79_87122	9.91477
k79_62845	7.16146
k79_1922	6.69767
k79_75261	2.81395
k79_62846	3.34906
k79_1923	5.9573
k79_62847	5.3301
k79_14262	6.2369
k79_50564	4.66981
k79_75262	6.55378
k79_1924	9.42081
k79_87123	4.3958
k79_62848	11.3607
k79_14263	4.83401
k79_62849	7.91603
k79_14264	5.66364
k79_38836	7.48322
k79_87124	11.2137
k79_75263	8.63168
k79_14265	7.64655
k79_87125	3.29412
k79_1925	10.9454
k79_75264	8.14035
k79_38837	3.63333
k79_50565	4.87236
k79_75265	10.7944
k79_50566	5.41053
k79_75266	5.11017
k79_14266	6.22171
k79_87126	5.68235
k79_50567	7.07306
k79_38838	4.75563
k79_1926	8.40145
k79_38839	3.88591
k79_1927	5.64634
k79_62850	5.17576
k79_38840	3.82
k79_1928	8.44565
k79_14267	3.9638
k79_62851	4.76106
k79_1929	4.05851
k79_62852	5.43902
k79_38841	7.13721
k79_62853	8.09326
k79_38842	5.48498
k79_87127	9.28996
k79_62854	5.80226
k79_87128	3.83146
k79_38843	8.68269
k79_38844	6.85806
k79_1930	7.47518
k79_62855	9.58108
k79_87129	6.0738
k79_38845	7.55556
k79_62856	3.58586
k79_1931	8.9434
k79_14268	6.59857
k79_62857	3.86709
k79_38846	5.33127
k79_87130	6.37231
k79_1932	6.26974
k79_62858	8.95876
k79_14269	1.93007
k79_62859	6.55505
k79_1933	6.80534
k79_38847	15.1792
k79_87131	6.02135
k79_14270	4.06458
k79_1934	4.39583
k79_62860	9.00563
k79_1935	8.05185
k79_62861	4.55
k79_87132	6.06909
k79_1936	4.55856
k79_38848	8.47681
k79_62862	6.68148
k79_14271	5.50909
k79_62863	8.04808
k79_1937	4.88834
k79_1938	3.64646
k79_50568	11.4975
k79_1939	7.12403
k79_87133	6.24444
k79_62864	10.0723
k79_38849	13.1162
k79_50569	4.8354
k79_1940	10.2709
k79_62865	18.956
k79_1941	3.85821
k79_38850	3.18824
k79_50570	16.8687
k79_38851	2.16327
k79_1942	3.0339
k79_62866	6.82189
k79_50571	4.49814
k79_1943	2.70988
k79_62867	1.64045
k79_38852	7.2867
k79_1944	2.80627
k79_26251	14.3779
k79_1945	14.4302
k79_50572	17.0936
k79_26252	4.77358
k79_14272	8.12857
k79_1946	4.71028
k79_38853	6.44615
k79_26253	3.71875
k79_14273	4.01639
k79_75267	16.9846
k79_26254	3.072
k79_1947	4.0119
k79_50573	5.72653
k79_14274	7.44503
k79_38854	13.1498
k79_1948	2.69828
k79_87134	4.55914
k79_14275	3.61345
k79_38855	2.69925
k79_1949	7.18033
k79_87135	5.17037
k79_75268	5.31568
k79_14276	5.50256
k79_1950	3.78191
k79_38856	3.4689
k79_26255	6.73561
k79_87136	4.34685
k79_1951	6.93056
k79_87137	2.22581
k79_26256	3.27642
k79_38857	8.25301
k79_75269	63.9633
k79_87138	4.32911
k79_75270	6.68493
k79_1952	6.42733
k79_87139	3.56589
k79_14277	4.68625
k79_75271	10.6349
k79_1953	5.57576
k79_38858	8.86335
k79_26257	20.0651
k79_14278	3.7551
k79_87140	6.57882
k79_75272	6.83679
k79_14279	6.79429
k79_87141	3.5034
k79_26258	5.94928
k79_38859	5.78112
k79_14280	4.76125
k79_75273	4.1672
k79_38860	5.73239
k79_14281	4.54894
k79_26259	11.0912
k79_1954	8.88632
k79_38861	5.56021
k79_75274	11.581
k79_1955	4.48133
k79_38862	6.56494
k79_75275	3.56637
k79_87142	5.73876
k79_1956	5.38235
k79_38863	6.4359
k79_75276	5.42754
k79_87143	8.74419
k79_1957	6.73846
k79_75277	5.72414
k79_87144	2.13
k79_38864	7.54032
k79_62868	30.4604
k79_1958	6.23469
k79_75278	7.5913
k79_38865	5.83544
k79_62869	9.74157
k79_1959	4.72111
k79_75279	6.49373
k79_87145	11.1554
k79_62870	4.47005
k79_1960	3.61875
k79_26260	16.1046
k79_75280	3.59155
k79_87146	3.45575
k79_1961	8.25967
k79_62871	7.15228
k79_75281	5.49268
k79_87147	5.12834
k79_1962	5.36449
k79_26261	7.36461
k79_87148	6.952
k79_62872	17.5926
k79_38866	9.59117
k79_75282	8.43866
k79_62873	13.6484
k79_87149	3.3815
k79_75283	2.80723
k79_1963	7.60762
k79_87150	20.6783
k79_75284	10.5513
k79_14282	13.2606
k79_62874	6.24228
k79_38867	20.1857
k79_87151	5.13043
k79_26262	7.39762
k79_1964	4.9283
k79_62875	8.35537
k79_26263	2.85393
k79_38868	8.11312
k79_62876	5.27523
k79_1965	7.88372
k79_14283	11.4407
k79_38869	5.50588
k79_62877	3.94382
k79_87152	6.31073
k79_14284	3.59551
k79_1966	5.74449
k79_87153	3.79348
k79_1967	3.7191
k79_14285	2.07194
k79_14286	5.1958
k79_38870	6.45598
k79_62878	5.05829
k79_50574	4.60345
k79_62879	6.26953
k79_14287	15.325
k79_38871	3.93902
k79_62880	10.4154
k79_38872	3.72571
k79_62881	4.31609
k79_14288	8.74296
k79_38873	4.77108
k79_62882	4.5
k79_14289	5.22449
k79_1968	12.896
k79_38874	7.74378
k79_26264	11.212
k79_62883	5.12258
k79_50575	8.53746
k79_26265	2.45
k79_14290	7.93403
k79_75285	22.119
k79_62884	6.4127
k79_26266	42.5208
k79_38875	6.904
k79_1969	6.749
k79_75286	3.20792
k79_62885	5.08696
k79_38876	3.496
k79_26267	8.5
k79_87154	8.91348
k79_50576	7.63523
k79_62886	3.68127
k79_75287	5.22857
k79_38877	4.33628
k79_87155	2.20792
k79_38878	3.87156
k79_75288	6.12308
k79_62887	5.09665
k79_50577	5.12766
k79_38879	8.87368
k79_87156	3.89837
k79_75289	4.29651
k79_75290	3.66019
k79_38880	7.40726
k79_50578	8.90018
k79_1970	5.50602
k79_62888	9.26693
k79_50579	4.59459
k79_26268	6.138
k79_62889	4.9902
k79_14291	8.03268
k79_87157	4.80135
k79_1971	4.26502
k79_26269	6.14013
k79_14292	4.42202
k79_87158	4.17838
k79_62890	8.47387
k79_50580	9.14868
k79_1972	7.39474
k79_38881	8.38762
k79_26270	3.87701
k79_14293	3.13534
k79_75291	9.78879
k79_62891	13.291
k79_1973	4.51145
k79_14294	3.38462
k79_87159	4.32955
k79_62892	4.06299
k79_1974	3.96875
k79_87160	6.3304
k79_62893	4.86164
k79_38882	7.25
k79_75292	8.70588
k79_87161	11.9008
k79_62894	2.97279
k79_1975	5.27371
k79_87162	6.86429
k79_38883	7.74276
k79_75293	8.734
k79_1976	11.0868
k79_62895	6.63928
k79_87163	8.03252
k79_75294	2.62857
k79_62896	3.89423
k79_38884	6.33663
k79_87164	10.6667
k79_1977	3.62778
k79_62897	5.02339
k79_14295	3.62838
k79_87165	4.17778
k79_62898	4.8037
k79_14296	6.37545
k79_1978	7.07174
k79_38885	3.97335
k79_62899	3.33929
k79_14297	3.19377
k79_1979	5.15203
k79_38886	6.68639
k79_87166	4.52675
k79_62900	3.84118
k79_14298	6.73684
k79_87167	6.70588
k79_62901	18.4141
k79_38887	6.85714
k79_1980	11.9665
k79_87168	16.9389
k79_38888	12.6825
k79_87169	6.60248
k79_14299	4.5969
k79_1981	9.56698
k79_87170	4.46078
k79_38889	6.85256
k79_1982	6.3609
k79_87171	4.48507
k79_1983	6.23404
k79_38890	3.98785
k79_87172	4.40909
k79_38891	2.87023
k79_87173	6.41791
k79_14300	7.72355
k79_38892	4.13934
k79_14301	3.65385
k79_38893	5.08531
k79_1984	5.07716
k79_38894	3.7395
k79_1985	11.8162
k79_38895	12.7964
k79_14302	8.42518
k79_26271	10.3731
k79_14303	8.86154
k79_26272	51.7766
k79_1986	9.37659
k79_38896	5.70219
k79_14304	1.55714
k79_26273	5.34756
k79_1987	20.1357
k79_14305	2.94565
k79_50581	3.90774
k79_1988	3.80645
k79_26274	3.22266
k79_1989	6.10577
k79_50582	5.53158
k79_14306	6.44759
k79_1990	4.94845
k79_26275	7.7275
k79_14307	4.10241
k79_50583	10.6272
k79_1991	3.70567
k79_14308	6.94017
k79_50584	3.38596
k79_26276	5.4879
k79_26277	9.48881
k79_50585	4.89716
k79_26278	3.14815
k79_38897	9.4572
k79_14309	13.248
k79_1992	9.17439
k79_50586	6.55
k79_62902	15.2918
k79_38898	6.55882
k79_14310	3.15094
k79_75295	6.96667
k79_50587	4.81212
k79_50588	4.3125
k79_38899	19.7778
k79_26279	4.94103
k79_50589	15.2152
k79_75296	10.139
k79_38900	17.5
k79_38901	3.375
k79_75297	5.20072
k79_50590	6.19
k79_1993	12.0068
k79_50591	16.4175
k79_50592	3.17925
k79_1994	12.5546
k79_26280	7.98904
k79_1995	10.7852
k79_26281	7.33143
k79_14311	4.38889
k79_26282	6.17347
k79_1996	4.53879
k79_50593	5.65491
k79_1997	5.92783
k79_26283	5.7598
k79_14312	4.65848
k79_50594	3.40672
k79_75298	14.4734
k79_14313	2.72807
k79_1998	8.41611
k79_38902	11.1774
k79_14314	2.19178
k79_75299	3.61261
k79_50595	7.17705
k79_26284	5.18217
k79_62903	8.00811
k79_14315	5.71287
k79_26285	14.385
k79_38903	11.6
k79_62904	2.73118
k79_1999	7.73813
k79_75300	7.15385
k79_50596	14.1776
k79_38904	6.83051
k79_14316	2.41463
k79_26286	6.23643
k79_2000	3.72321
k79_87174	14.0191
k79_62905	5.1699
k79_26287	5.83333
k79_87175	4.8
k79_50597	14.4474
k79_62906	7.90909
k79_2001	6.55486
k79_75301	6.41983
k79_62907	2.71154
k79_38905	5.71908
k79_26288	4.32189
k79_62908	4.10219
k79_26289	7.37059
k79_14317	8.21652
k79_38906	13.559
k79_50598	8.24155
k79_26290	5.18939
k79_62909	10.8344
k79_14318	3.10769
k79_50599	6.26966
k79_26291	9.57778
k79_38907	4.57299
k79_75302	15.1069
k79_50600	2.24359
k79_2002	8.68991
k79_38908	6.14286
k79_2003	3.39796
k79_75303	13.7358
k79_50601	4.97115
k79_62910	8.62916
k79_75304	5.9214
k79_26292	6.39617
k79_50602	6.70548
k79_87176	7.72983
k79_14319	4.92047
k79_2004	7.23573
k79_62911	5.72656
k79_50603	2.95495
k79_75305	3.53684
k79_38909	6.59215
k79_50604	3.80488
k79_2005	6.43657
k79_38910	14.1111
k79_14320	7.92089
k79_26293	4.2053
k79_75306	9.84034
k79_62912	9.13882
k79_87177	7.25336
k79_26294	3.43443
k79_75307	5.19388
k79_62913	4.14151
k79_26295	7.51648
k79_87178	7.82323
k79_50605	8.80916
k79_62914	4.37624
k79_26296	9.47191
k79_2006	7.13068
k79_75308	4.58759
k79_62915	3.09783
k79_50606	3.25301
k79_26297	3.86667
k79_75309	6.35185
k79_87179	5.61905
k79_14321	7.08621
k79_2007	7.04348
k79_50607	8.18142
k79_26298	3.21818
k79_87180	8.08696
k79_26299	2.50538
k79_14322	4.12134
k79_2008	8.77406
k79_87181	3.6652
k79_50608	9.04334
k79_2009	2.12389
k79_26300	3.98431
k79_50609	7.22124
k79_2010	12.2514
k79_14323	19.5087
k79_87182	5.6958
k79_2011	10.6207
k79_14324	6.05426
k79_87183	4.88789
k79_14325	4.89781
k79_2012	3.24294
k79_50610	5.36381
k79_50611	1.90323
k79_14326	2.31126
k79_2013	6.14591
k79_2014	3.7037
k79_14327	7.91622
k79_2015	5.22433
k79_87184	28.5561
k79_38911	4.21809
k79_2016	7.01442
k79_38912	4.6281
k79_87185	5.47222
k79_2017	5.96639
k79_87186	4.61856
k79_26301	16.8203
k79_2018	20.4304
k79_87187	3.20192
k79_38913	5.05121
k79_2019	8.65248
k79_87188	3.9899
k79_26302	7.76253
k79_38914	4.74627
k79_2020	4.72549
k79_87189	5.07865
k79_50612	8.40674
k79_50613	5.0973
k79_87190	4.59067
k79_2021	10.6813
k79_87191	3.89103
k79_50614	6.2766
k79_87192	5.22917
k79_2022	2.11348
k79_50615	6.65299
k79_87193	8.88636
k79_14328	4.01575
k79_62916	109.076
k79_14329	5.7
k79_38915	17.87
k79_87194	6.05519
k79_62917	7.78042
k79_50616	6.46073
k79_87195	3.37143
k79_38916	6.148
k79_14330	5.81162
k79_62918	4.73494
k79_38917	5.97706
k79_50617	17.12
k79_62919	2.59091
k79_38918	5.71613
k79_50618	3.89625
k79_14331	7.76257
k79_62920	4.76491
k79_38919	4.86792
k79_62921	6.07368
k79_14332	4.29091
k79_50619	4.12335
k79_14333	10.8561
k79_50620	4.2971
k79_38920	6.59712
k79_50621	5.144
k79_14334	6.43621
k79_62922	5.83793
k79_38921	3.25
k79_50622	4.48276
k79_14335	20.2958
k79_38922	4.92157
k79_62923	7.21717
k79_87196	8.01193
k79_38923	7.16608
k79_62924	3.61722
k79_14336	19.691
k79_38924	3.64035
k79_62925	3.68531
k79_87197	3.6619
k79_50623	11.4073
k79_87198	3.88144
k79_75310	5.4
k79_50624	6.19188
k79_38925	4.57341
k79_75311	6.9802
k79_62926	7.44632
k79_2023	7.05263
k79_38926	2.17822
k79_14337	6.96211
k79_87199	5.0
k79_2024	7.48624
k79_62927	3.61417
k79_87200	3.44545
k79_14338	9.17033
k79_38927	8.1018
k79_62928	6.24066
k79_38928	5.30172
k79_62929	4.50435
k79_87201	4.62
k79_14339	4.39163
k79_38929	5.34836
k79_2025	10.1475
k79_87202	4.4898
k79_50625	3.22807
k79_87203	10.4396
k79_50626	11.6721
k79_38930	9.16901
k79_87204	3.67606
k79_50627	8.22111
k79_75312	8.35242
k79_87205	3.55
k79_2026	5.81295
k79_26303	7.31716
k79_2027	2.82394
k79_75313	7.57647
k79_26304	8.40232
k79_75314	14.5526
k79_38931	12.4652
k79_75315	4.95758
k79_26305	3.90756
k79_38932	4.37584
k79_26306	11.85
k79_87206	8.3743
k79_75316	7.77465
k79_38933	6.42793
k79_38934	2.1875
k79_75317	4.9918
k79_50628	8.78947
k79_75318	4.696
k79_26307	5.83521
k79_87207	3.4777
k79_75319	3.43902
k79_26308	9.33493
k79_50629	5.49738
k79_26309	7.46667
k79_87208	7.25333
k79_26310	3.03261
k79_50630	6.19444
k79_2028	8.03388
k79_50631	5.92562
k79_87209	7.90315
k79_2029	2.89212
k79_75320	9.93677
k79_50632	4.27619
k79_87210	4.93529
k79_2030	4.11
k79_26311	3.84505
k79_87211	4.4086
k79_75321	4.38298
k79_2031	6.56542
k79_50633	9.96815
k79_87212	5.11468
k79_38935	13.1786
k79_26312	6.76819
k79_50634	4.15349
k79_2032	4.86726
k79_50635	5.35764
k79_38936	5.14118
k79_75322	5.25691
k79_2033	13.7764
k79_50636	3.7193
k79_87213	16.1592
k79_2034	8.09697
k79_50637	5.79793
k79_38937	5.93452
k79_2035	4.73913
k79_50638	6.96283
k79_75323	10.8524
k79_87214	15.8253
k79_38938	4.30026
k79_75324	9.2518
k79_38939	14.2258
k79_87215	2.60694
k79_75325	3.20339
k79_87216	4.72222
k79_50639	9.94727
k79_75326	4.38506
k79_87217	5.24779
k79_38940	4.91358
k79_50640	8.15344
k79_38941	2.73684
k79_75327	9.5342
k79_87218	7.21074
k79_26313	22.966
k79_75328	3.58791
k79_50641	7.7365
k79_26314	6.6055
k79_87219	4.99043
k79_38942	6.4395
k79_50642	7.17928
k79_2036	8.9013
k79_75329	4.49091
k79_87220	5.3764
k79_26315	4.2369
k79_75330	14.0828
k79_38943	4.7561
k79_2037	6.51176
k79_26316	8.61644
k79_75331	7.94359
k79_38944	13.5841
k79_26317	2.65979
k79_2038	5.14286
k79_38945	5.02985
k79_2039	3.16667
k79_75332	2.25907
k79_26318	5.56458
k79_38946	4.35965
k79_50643	6.91189
k79_2040	8.0
k79_38947	10.658
k79_14340	8.11137
k79_38948	5.05322
k79_14341	4.06538
k79_50644	10.8946
k79_14342	7.28125
k79_38949	3.55634
k79_50645	4.14545
k79_14343	3.67606
k79_50646	3.51128
k79_14344	4.32258
k79_38950	8.5487
k79_50647	2.71569
k79_14345	5.07407
k79_38951	8.54815
k79_38952	3.01149
k79_62930	5.44295
k79_87221	31.1566
k79_38953	3.24219
k79_14346	22.9969
k79_87222	4.8354
k79_62931	6.45524
k79_14347	4.6455
k79_87223	4.08475
k79_38954	6.47495
k79_14348	8.34225
k79_62932	7.30072
k79_38955	4.82805
k79_62933	17.4314
k79_14349	8.06818
k79_87224	6.54963
k79_2041	7.93731
k79_62934	14.7929
k79_87225	2.22222
k79_14350	7.39058
k79_38956	7.21875
k79_2042	7.96296
k79_14351	2.42466
k79_2043	4.6962
k79_38957	3.81424
k79_62935	4.75052
k79_87226	10.1278
k79_26319	4.75824
k79_62936	6.27481
k79_38958	4.54839
k79_87227	15.3294
k79_26320	5.44478
k79_2044	16.7478
k79_2045	3.21831
k79_87228	6.66513
k79_26321	5.30435
k79_87229	6.72897
k79_87230	8.64253
k79_62937	5.47887
k79_26322	6.03778
k79_62938	4.16667
k79_2046	16.2003
k79_62939	3.53261
k79_26323	3.37338
k79_2047	5.60274
k79_87231	10.0288
k79_26324	2.80569
k79_62940	5.97468
k79_14352	3.27451
k79_87232	5.75113
k79_26325	4.19231
k79_87233	19.1885
k79_14353	5.51203
k79_87234	4.43571
k79_62941	7.5
k79_26326	8.06415
k79_87235	6.39565
k79_62942	7.47475
k79_14354	8.19952
k79_87236	4.8022
k79_26327	3.37569
k79_26328	5.18868
k79_14355	48.8994
k79_87237	13.1648
k79_75333	12.5746
k79_2048	4.7233
k79_14356	6.30345
k79_62943	7.25589
k79_75334	3.56
k79_87238	6.94931
k79_26329	7.2194
k79_14357	2.336
k79_87239	4.61187
k79_14358	6.90135
k79_26330	8.08239
k79_87240	3.16477
k79_26331	5.13115
k79_87241	4.08176
k79_2049	7.98353
k79_26332	3.06286
k79_14359	4.65777
k79_62944	5.49
k79_75335	9.62848
k79_26333	3.05051
k79_87242	6.57764
k79_14360	3.7305
k79_62945	4.73298
k79_75336	8.06803
k79_87243	4.45946
k79_2050	8.75
k79_87244	3.74737
k79_14361	7.20283
k79_75337	7.02381
k79_2051	5.23333
k79_62946	5.28017
k79_87245	4.90265
k79_75338	1.89474
k79_62947	9.2562
k79_2052	3.78744
k79_14362	5.2521
k79_62948	7.46789
k79_75339	4.98611
k79_26334	6.06883
k79_62949	7.70229
k79_75340	4.35714
k79_14363	8.15162
k79_87246	7.22142
k79_62950	4.93382
k79_26335	3.78491
k79_75341	3.25632
k79_2053	6.96268
k79_87247	3.39394
k79_26336	6.84896
k79_38959	17.4137
k79_2054	3.72789
k79_87248	2.90625
k79_62951	5.06266
k79_26337	2.99387
k79_14364	6.19968
k79_62952	2.51136
k79_2055	3.54852
k79_87249	6.94977
k79_38960	6.5288
k79_14365	5.3194
k79_87250	3.39464
k79_14366	3.09184
k79_75342	8.37308
k79_38961	6.57093
k79_62953	5.7987
k79_75343	3.0202
k79_26338	5.98872
k79_75344	5.08939
k79_62954	4.47386
k79_26339	6.045
k79_87251	4.58988
k79_2056	7.17192
k79_26340	2.12222
k79_75345	5.81517
k79_14367	13.2986
k79_62955	8.98099
k79_75346	4.43269
k79_38962	4.28816
k79_75347	4.95652
k79_2057	10.8662
k79_14368	9.23262
k79_38963	3.79167
k79_2058	5.75845
k79_75348	5.04658
k79_38964	6.13971
k79_87252	15.384
k79_14369	15.8922
k79_87253	7.89189
k79_50648	6.76106
k79_38965	2.23077
k79_2059	7.62581
k79_14370	7.50769
k79_50649	7.97115
k79_87254	3.63953
k79_2060	4.42783
k79_2061	4.64423
k79_26341	38.7435
k79_87255	5.94022
k79_50650	5.10412
k79_2062	4.69369
k79_87256	2.4
k79_26342	13.8109
k79_2063	10.4851
k79_50651	7.86875
k79_87257	1.90975
k79_2064	3.84483
k79_38966	8.19368
k79_50652	4.01128
k79_38967	22.4663
k79_50653	2.22527
k79_38968	8.77941
k79_87258	10.4509
k79_50654	5.43158
k79_26343	7.8034
k79_87259	15.6529
k79_50655	7.90698
k79_2065	11.5767
k79_26344	5.45455
k79_87260	4.16279
k79_2066	2.04202
k79_26345	7.72381
k79_38969	8.49739
k79_50656	5.20149
k79_2067	7.46394
k79_26346	10.7032
k79_26347	4.62766
k79_50657	4.74679
k79_2068	5.85637
k79_38970	18.4863
k79_87261	10.1854
k79_26348	6.93103
k79_2069	6.86752
k79_50658	10.0215
k79_26349	6.72052
k79_38971	8.65982
k79_38972	6.6701
k79_50659	10.8684
k79_2070	7.33333
k79_26350	8.13621
k79_50660	5.55963
k79_50661	5.34884
k79_2071	10.723
k79_87262	6.82187
k79_38973	9.82332
k79_87263	5.48567
k79_62956	4.97011
k79_87264	6.69912
k79_2072	36.6061
k79_62957	26.68
k79_2073	5.46758
k79_38974	5.60252
k79_62958	6.79695
k79_87265	5.96422
k79_38975	4.58303
k79_26351	9.09245
k79_2074	3.28495
k79_62959	5.78592
k79_26352	3.4902
k79_2075	6.52761
k79_26353	4.37113
k79_62960	7.56
k79_87266	15.031
k79_14371	6.19005
k79_26354	11.3988
k79_87267	4.93351
k79_2076	10.4959
k79_14372	7.77711
k79_62961	10.7925
k79_75349	3.80495
k79_26355	3.535
k79_87268	7.71429
k79_14373	3.99038
k79_75350	6.00952
k79_2077	5.18595
k79_75351	5.01754
k79_2078	4.15179
k79_26356	5.95437
k79_14374	4.05063
k79_62962	3.30147
k79_38976	7.1412
k79_38977	7.92233
k79_14375	6.63924
k79_62963	5.67742
k79_26357	3.97248
k79_75352	10.4529
k79_2079	3.86769
k79_62964	11.5534
k79_14376	7.1791
k79_26358	3.43511
k79_62965	4.13274
k79_14377	3.41748
k79_26359	2.71795
k79_75353	7.23907
k79_14378	4.43299
k79_62966	7.63333
k79_26360	4.17424
k79_14379	7.43089
k79_2080	5.33648
k79_75354	6.63527
k79_14380	4.09836
k79_26361	9.01015
k79_2081	4.78333
k79_26362	5.31304
k79_75355	6.17949
k79_14381	6.73718
k79_75356	4.76582
k79_2082	8.94164
k79_14382	5.53333
k79_75357	4.74872
k79_50662	7.06948
k79_26363	4.00386
k79_2083	9.73361
k79_50663	6.09574
k79_26364	4.5625
k79_2084	6.55172
k79_75358	12.7674
k79_26365	7.26943
k79_50664	15.8377
k79_75359	3.99329
k79_26366	6.33143
k79_2085	6.42493
k79_50665	5.85333
k79_75360	5.26168
k79_26367	4.48252
k79_38978	6.37624
k79_2086	5.3815
k79_50666	3.5023
k79_38979	12.9387
k79_50667	6.8952
k79_2087	4.9373
k79_14383	8.01724
k79_50668	2.60377
k79_38980	2.27222
k79_2088	5.61628
k79_14384	2.6
k79_75361	14.1449
k79_38981	3.47887
k79_2089	3.79151
k79_14385	3.85854
k79_14386	4.07071
k79_50669	5.55267
k79_14387	2.85185
k79_38982	13.1165
k79_75362	12.8527
k79_2090	7.49489
k79_50670	6.30898
k79_14388	10.0397
k79_2091	16.7742
k79_38983	4.0
k79_50671	3.21717
k79_14389	4.53287
k79_50672	6.18621
k79_14390	5.21933
k79_14391	5.18932
k79_50673	9.37969
k79_14392	5.19565
k79_38984	8.07338
k79_50674	4.13924
k79_38985	10.6111
k79_14393	4.41246
k79_38986	5.67925
k79_50675	21.4192
k79_38987	5.28
k79_50676	3.50926
k79_14394	5.01345
k79_14395	3.66667
k79_50677	4.60345
k79_38988	4.6
k79_2092	9.02329
k79_50678	4.44
k79_14396	11.3346
k79_62967	4.98855
k79_14397	8.5292
k79_2093	5.14329
k79_26368	8.94287
k79_14398	2.70968
k79_2094	3.91824
k79_26369	6.86547
k79_14399	4.79909
k79_62968	8.33893
k79_14400	3.51786
k79_38989	6.19217
k79_26370	7.65691
k79_62969	9.26357
k79_38990	9.99437
k79_26371	4.05536
k79_2095	19.1721
k79_62970	7.66915
k79_62971	2.99225
k79_26372	5.804
k79_2096	5.05956
k79_62972	3.71528
k79_38991	15.3398
k79_2097	4.06
k79_38992	10.2836
k79_62973	5.94156
k79_26373	5.80705
k79_2098	6.74262
k79_62974	5.70918
k79_26374	5.17
k79_38993	19.174
k79_62975	4.15054
k79_62976	3.37143
k79_2099	10.8509
k79_26375	5.03247
k79_62977	9.50867
k79_2100	5.39779
k79_75363	14.142
k79_14401	8.02948
k79_2101	7.13607
k79_14402	8.72917
k79_50679	18.5474
k79_14403	12.7901
k79_50680	4.18987
k79_38994	6.80214
k79_2102	13.0161
k79_26376	9.65143
k79_50681	7.57746
k79_38995	4.18263
k79_75364	10.1245
k79_50682	4.85535
k79_38996	4.7234
k79_2103	7.47337
k79_26377	6.32787
k79_75365	3.15652
k79_50683	3.9375
k79_38997	19.2788
k79_26378	4.92308
k79_38998	13.0667
k79_2104	4.99487
k79_75366	13.7338
k79_62978	15.3423
k79_38999	3.58407
